"country"	"YEAR"	"AGE"	"SEX"	"SCHOOL"	"prop_union2"	"prop_child2"	"round"	"childless2"
"Mexico"	"2000"	"15"	"Female"	"1"	"0.0022547817"	"0.0010466653"	"2000"	"0.9989533347"
"Mexico"	"2000"	"16"	"Male"	"0"	"0.0318624637"	"."	"2000"	"."
"Mexico"	"2000"	"16"	"Male"	"1"	"0.0032394825"	"."	"2000"	"."
"Mexico"	"2000"	"16"	"Female"	"0"	"0.1908545267"	"0.1044803634"	"2000"	"0.8955196366"
"Mexico"	"2000"	"16"	"Female"	"1"	"0.0065694162"	"0.0034894364"	"2000"	"0.9965105636"
"Mexico"	"2000"	"17"	"Male"	"0"	"0.072291988"	"."	"2000"	"."
"Mexico"	"2000"	"17"	"Male"	"1"	"0.005861106"	"."	"2000"	"."
"Mexico"	"2000"	"17"	"Female"	"0"	"0.2767984588"	"0.1944992062"	"2000"	"0.8055007938"
"Mexico"	"2000"	"17"	"Female"	"1"	"0.0131181543"	"0.0097917398"	"2000"	"0.9902082602"
"Mexico"	"2000"	"18"	"Male"	"0"	"0.1338319204"	"."	"2000"	"."
"Mexico"	"2000"	"18"	"Male"	"1"	"0.0120958227"	"."	"2000"	"."
"Mexico"	"2000"	"18"	"Female"	"0"	"0.3454211643"	"0.2763150921"	"2000"	"0.7236849079"
"Mexico"	"2000"	"18"	"Female"	"1"	"0.0251960758"	"0.0219794213"	"2000"	"0.9780205787"
"Mexico"	"2000"	"19"	"Male"	"0"	"0.2116838465"	"."	"2000"	"."
"Mexico"	"2000"	"19"	"Male"	"1"	"0.0207383444"	"."	"2000"	"."
"Mexico"	"2000"	"19"	"Female"	"0"	"0.4182301906"	"0.3645604543"	"2000"	"0.6354395457"
"Mexico"	"2000"	"19"	"Female"	"1"	"0.0382246199"	"0.0366289582"	"2000"	"0.9633710418"
"Mexico"	"2000"	"20"	"Male"	"0"	"0.2876489924"	"."	"2000"	"."
"Mexico"	"2000"	"20"	"Male"	"1"	"0.0370824395"	"."	"2000"	"."
"Mexico"	"2000"	"20"	"Female"	"0"	"0.4876196782"	"0.4552576041"	"2000"	"0.5447423959"
"Mexico"	"2000"	"20"	"Female"	"1"	"0.0623478409"	"0.0617631252"	"2000"	"0.9382368748"
"Mexico"	"2000"	"21"	"Male"	"0"	"0.3753968638"	"."	"2000"	"."
"Mexico"	"2000"	"21"	"Male"	"1"	"0.0559933949"	"."	"2000"	"."
"Mexico"	"2000"	"21"	"Female"	"0"	"0.5341977353"	"0.5185640957"	"2000"	"0.4814359043"
"Mexico"	"2000"	"21"	"Female"	"1"	"0.0851990533"	"0.0806934324"	"2000"	"0.9193065676"
"Mexico"	"2000"	"22"	"Male"	"0"	"0.4286734937"	"."	"2000"	"."
"Mexico"	"2000"	"22"	"Male"	"1"	"0.0895678518"	"."	"2000"	"."
"Mexico"	"2000"	"22"	"Female"	"0"	"0.5650206135"	"0.5654864732"	"2000"	"0.4345135268"
"Mexico"	"2000"	"22"	"Female"	"1"	"0.1210158393"	"0.113435346"	"2000"	"0.886564654"
"Mexico"	"2000"	"23"	"Male"	"0"	"0.5145159549"	"."	"2000"	"."
"Mexico"	"2000"	"23"	"Male"	"1"	"0.1254000166"	"."	"2000"	"."
"Mexico"	"2000"	"23"	"Female"	"0"	"0.6121787195"	"0.619733857"	"2000"	"0.380266143"
"Mexico"	"2000"	"23"	"Female"	"1"	"0.1663226361"	"0.1630665676"	"2000"	"0.8369334324"
"Mexico"	"2000"	"24"	"Male"	"0"	"0.5632288182"	"."	"2000"	"."
"Mexico"	"2000"	"24"	"Male"	"1"	"0.1684830488"	"."	"2000"	"."
"Mexico"	"2000"	"24"	"Female"	"0"	"0.6364221659"	"0.6549202964"	"2000"	"0.3450797036"
"Mexico"	"2000"	"24"	"Female"	"1"	"0.2245518218"	"0.2197723371"	"2000"	"0.7802276629"
"Malaysia"	"2000"	"12"	"Male"	"0"	"0.015037594"	"0.007518797"	"2000"	"0.992481203"
"Malaysia"	"2000"	"12"	"Male"	"1"	"0.0033883947"	"0.0004235493"	"2000"	"0.9995764507"
"Malaysia"	"2000"	"12"	"Female"	"0"	"0.0269058296"	"0.0134529148"	"2000"	"0.9865470852"
"Malaysia"	"2000"	"12"	"Female"	"1"	"0.0035476718"	"0"	"2000"	"1"
"Malaysia"	"2000"	"13"	"Male"	"0"	"0.0133333333"	"0.0106666667"	"2000"	"0.9893333333"
"Malaysia"	"2000"	"13"	"Male"	"1"	"0.002039429"	"0"	"2000"	"1"
"Malaysia"	"2000"	"13"	"Female"	"0"	"0.0398550725"	"0.0217391304"	"2000"	"0.9782608696"
"Malaysia"	"2000"	"13"	"Female"	"1"	"0.0036638425"	"0.0004579803"	"2000"	"0.9995420197"
"Malaysia"	"2000"	"14"	"Male"	"0"	"0.0212314225"	"0.0191082803"	"2000"	"0.9808917197"
"Malaysia"	"2000"	"14"	"Male"	"1"	"0.0024625028"	"0"	"2000"	"1"
"Malaysia"	"2000"	"14"	"Female"	"0"	"0.0657534247"	"0.0219178082"	"2000"	"0.9780821918"
"Malaysia"	"2000"	"14"	"Female"	"1"	"0.0032369942"	"0.0006936416"	"2000"	"0.9993063584"
"Malaysia"	"2000"	"15"	"Male"	"0"	"0.0126782884"	"0.0047543582"	"2000"	"0.9952456418"
"Malaysia"	"2000"	"15"	"Male"	"1"	"0.0035671819"	"0"	"2000"	"1"
"Malaysia"	"2000"	"15"	"Female"	"0"	"0.0914760915"	"0.0249480249"	"2000"	"0.9750519751"
"Malaysia"	"2000"	"15"	"Female"	"1"	"0.0035046729"	"0.0014018692"	"2000"	"0.9985981308"
"Malaysia"	"2000"	"16"	"Male"	"0"	"0.0197368421"	"0.0076754386"	"2000"	"0.9923245614"
"Malaysia"	"2000"	"16"	"Male"	"1"	"0.0038546256"	"0.0002753304"	"2000"	"0.9997246696"
"Malaysia"	"2000"	"16"	"Female"	"0"	"0.136577708"	"0.0549450549"	"2000"	"0.9450549451"
"Malaysia"	"2000"	"16"	"Female"	"1"	"0.0035125642"	"0.0037827614"	"2000"	"0.9962172386"
"Malaysia"	"2000"	"17"	"Male"	"0"	"0.0159611381"	"0.0041637752"	"2000"	"0.9958362248"
"Malaysia"	"2000"	"17"	"Male"	"1"	"0.0046982291"	"0.001445609"	"2000"	"0.998554391"
"Malaysia"	"2000"	"17"	"Female"	"0"	"0.1166518255"	"0.0614425646"	"2000"	"0.9385574354"
"Malaysia"	"2000"	"17"	"Female"	"1"	"0.0038948393"	"0.0077896787"	"2000"	"0.9922103213"
"Malaysia"	"2000"	"18"	"Male"	"0"	"0.0175859313"	"0.0071942446"	"2000"	"0.9928057554"
"Malaysia"	"2000"	"18"	"Male"	"1"	"0.0024420024"	"0"	"2000"	"1"
"Malaysia"	"2000"	"18"	"Female"	"0"	"0.1265060241"	"0.0741427247"	"2000"	"0.9258572753"
"Malaysia"	"2000"	"18"	"Female"	"1"	"0.0050167224"	"0.0044593088"	"2000"	"0.9955406912"
"Malaysia"	"2000"	"19"	"Male"	"0"	"0.0350946372"	"0.0114353312"	"2000"	"0.9885646688"
"Malaysia"	"2000"	"19"	"Male"	"1"	"0.0050167224"	"0.0033444816"	"2000"	"0.9966555184"
"Malaysia"	"2000"	"19"	"Female"	"0"	"0.1611065907"	"0.1057770545"	"2000"	"0.8942229455"
"Malaysia"	"2000"	"19"	"Female"	"1"	"0.009118541"	"0.0159574468"	"2000"	"0.9840425532"
"Malaysia"	"2000"	"20"	"Male"	"0"	"0.0650632131"	"0.0311440025"	"2000"	"0.9688559975"
"Malaysia"	"2000"	"20"	"Male"	"1"	"0.0076004343"	"0.003257329"	"2000"	"0.996742671"
"Malaysia"	"2000"	"20"	"Female"	"0"	"0.239145417"	"0.1495520331"	"2000"	"0.8504479669"
"Malaysia"	"2000"	"20"	"Female"	"1"	"0.0069124424"	"0.0080645161"	"2000"	"0.9919354839"
"Malaysia"	"2000"	"21"	"Male"	"0"	"0.0862360501"	"0.0486980047"	"2000"	"0.9513019953"
"Malaysia"	"2000"	"21"	"Male"	"1"	"0.0103550296"	"0.0044378698"	"2000"	"0.9955621302"
"Malaysia"	"2000"	"21"	"Female"	"0"	"0.3011583012"	"0.204984205"	"2000"	"0.795015795"
"Malaysia"	"2000"	"21"	"Female"	"1"	"0.0220472441"	"0.0094488189"	"2000"	"0.9905511811"
"Malaysia"	"2000"	"22"	"Male"	"0"	"0.1311148087"	"0.0682196339"	"2000"	"0.9317803661"
"Malaysia"	"2000"	"22"	"Male"	"1"	"0.0091743119"	"0.002293578"	"2000"	"0.997706422"
"Malaysia"	"2000"	"22"	"Female"	"0"	"0.3571428571"	"0.2552910053"	"2000"	"0.7447089947"
"Malaysia"	"2000"	"22"	"Female"	"1"	"0.0331125828"	"0.0110375276"	"2000"	"0.9889624724"
"Malaysia"	"2000"	"23"	"Male"	"0"	"0.1689497717"	"0.0900195695"	"2000"	"0.9099804305"
"Malaysia"	"2000"	"23"	"Male"	"1"	"0.0168918919"	"0.0101351351"	"2000"	"0.9898648649"
"Malaysia"	"2000"	"23"	"Female"	"0"	"0.4369240547"	"0.3215761042"	"2000"	"0.6784238958"
"Malaysia"	"2000"	"23"	"Female"	"1"	"0.0610932476"	"0.0192926045"	"2000"	"0.9807073955"
"Malaysia"	"2000"	"24"	"Male"	"0"	"0.2469935245"	"0.135368486"	"2000"	"0.864631514"
"Malaysia"	"2000"	"24"	"Male"	"1"	"0.0536912752"	"0.0201342282"	"2000"	"0.9798657718"
"Malaysia"	"2000"	"24"	"Female"	"0"	"0.516243355"	"0.3851151802"	"2000"	"0.6148848198"
"Malaysia"	"2000"	"24"	"Female"	"1"	"0.0797101449"	"0.0507246377"	"2000"	"0.9492753623"
"Mozambique"	"2003"	"15"	"Female"	"0"	"0.3307377438"	"0.1377165745"	"2000"	"0.8622834255"
"Mozambique"	"2003"	"15"	"Female"	"1"	"0.0140389206"	"0.0146375793"	"2000"	"0.9853624207"
"Mozambique"	"2003"	"16"	"Female"	"0"	"0.4820662372"	"0.2841368081"	"2000"	"0.7158631919"
"Mozambique"	"2003"	"16"	"Female"	"1"	"0.0421898394"	"0.022699238"	"2000"	"0.977300762"
"Mozambique"	"2003"	"17"	"Female"	"0"	"0.5272977574"	"0.4583585839"	"2000"	"0.5416414161"
"Mozambique"	"2003"	"17"	"Female"	"1"	"0.0601370046"	"0.0666826956"	"2000"	"0.9333173044"
"Mozambique"	"2003"	"18"	"Female"	"0"	"0.7127431156"	"0.6144875034"	"2000"	"0.3855124966"
"Mozambique"	"2003"	"18"	"Female"	"1"	"0.1690060646"	"0.2066569928"	"2000"	"0.7933430072"
"Mozambique"	"2003"	"19"	"Female"	"0"	"0.7101675392"	"0.7726097767"	"2000"	"0.2273902233"
"Mozambique"	"2003"	"19"	"Female"	"1"	"0.1381697589"	"0.2412371086"	"2000"	"0.7587628914"
"Mozambique"	"2003"	"20"	"Female"	"0"	"0.7215139963"	"0.8185514167"	"2000"	"0.1814485833"
"Mozambique"	"2003"	"20"	"Female"	"1"	"0.2723978088"	"0.4338240642"	"2000"	"0.5661759358"
"Mozambique"	"2003"	"21"	"Female"	"0"	"0.7514432485"	"0.8559715226"	"2000"	"0.1440284774"
"Mozambique"	"2003"	"21"	"Female"	"1"	"0.215031383"	"0.4573559294"	"2000"	"0.5426440706"
"Mozambique"	"2003"	"22"	"Female"	"0"	"0.764157084"	"0.8396649851"	"2000"	"0.1603350149"
"Mozambique"	"2003"	"22"	"Female"	"1"	"0.3972607554"	"0.6307993619"	"2000"	"0.3692006381"
"Mozambique"	"2003"	"23"	"Female"	"0"	"0.7554734994"	"0.8813653869"	"2000"	"0.1186346131"
"Mozambique"	"2003"	"23"	"Female"	"1"	"0.4638170834"	"0.5220022048"	"2000"	"0.4779977952"
"Mozambique"	"2003"	"24"	"Female"	"0"	"0.7997189325"	"0.9029195139"	"2000"	"0.0970804861"
"Mozambique"	"2003"	"24"	"Female"	"1"	"0.3988423926"	"0.6210379912"	"2000"	"0.3789620088"
"Namibia"	"2000"	"15"	"Female"	"0"	"0.134606926"	"0.0576095883"	"2000"	"0.9423904117"
"Namibia"	"2000"	"15"	"Female"	"1"	"0"	"0"	"2000"	"1"
"Namibia"	"2000"	"16"	"Female"	"0"	"0.0656927149"	"0.2443345351"	"2000"	"0.7556654649"
"Namibia"	"2000"	"16"	"Female"	"1"	"0"	"0.0033643143"	"2000"	"0.9966356857"
"Namibia"	"2000"	"17"	"Female"	"0"	"0.0910451184"	"0.2793024659"	"2000"	"0.7206975341"
"Namibia"	"2000"	"17"	"Female"	"1"	"0.0086988391"	"0.0429522035"	"2000"	"0.9570477965"
"Namibia"	"2000"	"18"	"Female"	"0"	"0.1547439989"	"0.4089763656"	"2000"	"0.5910236344"
"Namibia"	"2000"	"18"	"Female"	"1"	"0.0137402944"	"0.0836803171"	"2000"	"0.9163196829"
"Namibia"	"2000"	"19"	"Female"	"0"	"0.1867145102"	"0.5728914009"	"2000"	"0.4271085991"
"Namibia"	"2000"	"19"	"Female"	"1"	"0"	"0.0444494839"	"2000"	"0.9555505161"
"Namibia"	"2000"	"20"	"Female"	"0"	"0.3099371498"	"0.5703690354"	"2000"	"0.4296309646"
"Namibia"	"2000"	"20"	"Female"	"1"	"0.0214535104"	"0.1495297963"	"2000"	"0.8504702037"
"Namibia"	"2000"	"21"	"Female"	"0"	"0.1820728975"	"0.5872321072"	"2000"	"0.4127678928"
"Namibia"	"2000"	"21"	"Female"	"1"	"0.0797246815"	"0.3227147517"	"2000"	"0.6772852483"
"Namibia"	"2000"	"22"	"Female"	"0"	"0.3214972816"	"0.6665691322"	"2000"	"0.3334308678"
"Namibia"	"2000"	"22"	"Female"	"1"	"0.1924999682"	"0.3293169715"	"2000"	"0.6706830285"
"Namibia"	"2000"	"23"	"Female"	"0"	"0.3055224826"	"0.6246746068"	"2000"	"0.3753253932"
"Namibia"	"2000"	"23"	"Female"	"1"	"0.1348681354"	"0.4330366428"	"2000"	"0.5669633572"
"Namibia"	"2000"	"24"	"Female"	"0"	"0.2873567755"	"0.8016600778"	"2000"	"0.1983399222"
"Namibia"	"2000"	"24"	"Female"	"1"	"0.297380545"	"0.3771141525"	"2000"	"0.6228858475"
"Niger"	"2006"	"12"	"Male"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"12"	"Male"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"12"	"Female"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"12"	"Female"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"13"	"Male"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"13"	"Male"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"13"	"Female"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"13"	"Female"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"14"	"Male"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"14"	"Male"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"14"	"Female"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"14"	"Female"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"15"	"Male"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"15"	"Male"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"15"	"Female"	"0"	"0.400943926"	"0.0423426541"	"2000"	"0.9576573459"
"Niger"	"2006"	"15"	"Female"	"1"	"0"	"0.0029307968"	"2000"	"0.9970692032"
"Niger"	"2006"	"16"	"Male"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"16"	"Male"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"16"	"Female"	"0"	"0.4832713655"	"0.2043037358"	"2000"	"0.7956962642"
"Niger"	"2006"	"16"	"Female"	"1"	"0"	"0"	"2000"	"1"
"Niger"	"2006"	"17"	"Male"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"17"	"Male"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"17"	"Female"	"0"	"0.6436806446"	"0.3688364076"	"2000"	"0.6311635924"
"Niger"	"2006"	"17"	"Female"	"1"	"0"	"0.0033755074"	"2000"	"0.9966244926"
"Niger"	"2006"	"18"	"Male"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"18"	"Male"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"18"	"Female"	"0"	"0.7497413818"	"0.5565000569"	"2000"	"0.4434999431"
"Niger"	"2006"	"18"	"Female"	"1"	"0.0265048861"	"0.0662471789"	"2000"	"0.9337528211"
"Niger"	"2006"	"19"	"Male"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"19"	"Male"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"19"	"Female"	"0"	"0.7272727682"	"0.6511061311"	"2000"	"0.3488938689"
"Niger"	"2006"	"19"	"Female"	"1"	"0"	"0.0292143506"	"2000"	"0.9707856494"
"Niger"	"2006"	"20"	"Male"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"20"	"Male"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"20"	"Female"	"0"	"0.8243741527"	"0.7694521997"	"2000"	"0.2305478003"
"Niger"	"2006"	"20"	"Female"	"1"	"0.0238839816"	"0.0763065585"	"2000"	"0.9236934415"
"Niger"	"2006"	"21"	"Male"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"21"	"Male"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"21"	"Female"	"0"	"0.7451526159"	"0.8178394621"	"2000"	"0.1821605379"
"Niger"	"2006"	"21"	"Female"	"1"	"0.0372601625"	"0.0189616991"	"2000"	"0.9810383009"
"Niger"	"2006"	"22"	"Male"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"22"	"Male"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"22"	"Female"	"0"	"0.8210881695"	"0.8696339167"	"2000"	"0.1303660833"
"Niger"	"2006"	"22"	"Female"	"1"	"0.0587351623"	"0.079901339"	"2000"	"0.920098661"
"Niger"	"2006"	"23"	"Male"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"23"	"Male"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"23"	"Female"	"0"	"0.8550329771"	"0.8960257019"	"2000"	"0.1039742981"
"Niger"	"2006"	"23"	"Female"	"1"	"0"	"0"	"2000"	"1"
"Niger"	"2006"	"24"	"Male"	"0"	"0"	"."	"2000"	"."
"Niger"	"2006"	"24"	"Male"	"1"	"0"	"."	"2000"	"."
"Niger"	"2006"	"24"	"Female"	"0"	"0.8606454489"	"0.9015913921"	"2000"	"0.0984086079"
"Niger"	"2006"	"24"	"Female"	"1"	"0"	"0.1582655388"	"2000"	"0.8417344612"
"Nigeria"	"2003"	"15"	"Female"	"0"	"0.5033152141"	"0.095678944"	"2000"	"0.904321056"
"Nigeria"	"2003"	"15"	"Female"	"1"	"0"	"0.0029316136"	"2000"	"0.9970683864"
"Nigeria"	"2003"	"16"	"Female"	"0"	"0.6207219564"	"0.2304109193"	"2000"	"0.7695890807"
"Nigeria"	"2003"	"16"	"Female"	"1"	"0"	"0"	"2000"	"1"
"Nigeria"	"2003"	"17"	"Female"	"0"	"0.620375825"	"0.4937712417"	"2000"	"0.5062287583"
"Nigeria"	"2003"	"17"	"Female"	"1"	"0.0014958982"	"0.0153962292"	"2000"	"0.9846037708"
"Nigeria"	"2003"	"18"	"Female"	"0"	"0.6276796415"	"0.4555330303"	"2000"	"0.5444669697"
"Nigeria"	"2003"	"18"	"Female"	"1"	"0.0252360425"	"0.034755691"	"2000"	"0.965244309"
"Nigeria"	"2003"	"19"	"Female"	"0"	"0.5641587001"	"0.4877295757"	"2000"	"0.5122704243"
"Nigeria"	"2003"	"19"	"Female"	"1"	"0.0101480855"	"0.0986108075"	"2000"	"0.9013891925"
"Nigeria"	"2003"	"20"	"Female"	"0"	"0.7626569907"	"0.6650270543"	"2000"	"0.3349729457"
"Nigeria"	"2003"	"20"	"Female"	"1"	"0.0712902377"	"0.0909592918"	"2000"	"0.9090407082"
"Nigeria"	"2003"	"21"	"Female"	"0"	"0.543331186"	"0.5529178841"	"2000"	"0.4470821159"
"Nigeria"	"2003"	"21"	"Female"	"1"	"0.1224323668"	"0.1265616199"	"2000"	"0.8734383801"
"Nigeria"	"2003"	"22"	"Female"	"0"	"0.6688299031"	"0.67231077"	"2000"	"0.32768923"
"Nigeria"	"2003"	"22"	"Female"	"1"	"0.0891500378"	"0.1109095265"	"2000"	"0.8890904735"
"Nigeria"	"2003"	"23"	"Female"	"0"	"0.742797615"	"0.6895002334"	"2000"	"0.3104997666"
"Nigeria"	"2003"	"23"	"Female"	"1"	"0.1947263017"	"0.3368901225"	"2000"	"0.6631098775"
"Nigeria"	"2003"	"24"	"Female"	"0"	"0.7294445069"	"0.7166622201"	"2000"	"0.2833377799"
"Nigeria"	"2003"	"24"	"Female"	"1"	"0.4655768193"	"0.4522060633"	"2000"	"0.5477939367"
"Nicaragua"	"2001"	"12"	"Male"	"0"	"0"	"."	"2000"	"."
"Nicaragua"	"2001"	"12"	"Male"	"1"	"0"	"."	"2000"	"."
"Nicaragua"	"2001"	"12"	"Female"	"0"	"0"	"."	"2000"	"."
"Nicaragua"	"2001"	"12"	"Female"	"1"	"0"	"."	"2000"	"."
"Nicaragua"	"2001"	"13"	"Male"	"0"	"0"	"."	"2000"	"."
"Nicaragua"	"2001"	"13"	"Male"	"1"	"0.0027036174"	"."	"2000"	"."
"Nicaragua"	"2001"	"13"	"Female"	"0"	"0.0371640127"	"."	"2000"	"."
"Nicaragua"	"2001"	"13"	"Female"	"1"	"0"	"."	"2000"	"."
"Nicaragua"	"2001"	"14"	"Male"	"0"	"0.0030413201"	"."	"2000"	"."
"Nicaragua"	"2001"	"14"	"Male"	"1"	"0"	"."	"2000"	"."
"Nicaragua"	"2001"	"14"	"Female"	"0"	"0.1317542969"	"."	"2000"	"."
"Nicaragua"	"2001"	"14"	"Female"	"1"	"0.0020017477"	"."	"2000"	"."
"Nicaragua"	"2001"	"15"	"Male"	"0"	"0.0100726967"	"."	"2000"	"."
"Nicaragua"	"2001"	"15"	"Male"	"1"	"0.0017975158"	"."	"2000"	"."
"Nicaragua"	"2001"	"15"	"Female"	"0"	"0.1830192362"	"0.1088815455"	"2000"	"0.8911184545"
"Nicaragua"	"2001"	"15"	"Female"	"1"	"0.0118179641"	"0.0111783231"	"2000"	"0.9888216769"
"Nicaragua"	"2001"	"16"	"Male"	"0"	"0.0271817668"	"."	"2000"	"."
"Nicaragua"	"2001"	"16"	"Male"	"1"	"0.0045272304"	"."	"2000"	"."
"Nicaragua"	"2001"	"16"	"Female"	"0"	"0.2491412607"	"0.1710099562"	"2000"	"0.8289900438"
"Nicaragua"	"2001"	"16"	"Female"	"1"	"0.0251559013"	"0.0225083416"	"2000"	"0.9774916584"
"Nicaragua"	"2001"	"17"	"Male"	"0"	"0.0723411462"	"."	"2000"	"."
"Nicaragua"	"2001"	"17"	"Male"	"1"	"0.0038446069"	"."	"2000"	"."
"Nicaragua"	"2001"	"17"	"Female"	"0"	"0.3991111559"	"0.3743667907"	"2000"	"0.6256332093"
"Nicaragua"	"2001"	"17"	"Female"	"1"	"0.0356000828"	"0.0348890856"	"2000"	"0.9651109144"
"Nicaragua"	"2001"	"18"	"Male"	"0"	"0.1760661723"	"."	"2000"	"."
"Nicaragua"	"2001"	"18"	"Male"	"1"	"0.0336561959"	"."	"2000"	"."
"Nicaragua"	"2001"	"18"	"Female"	"0"	"0.4188063567"	"0.4762236897"	"2000"	"0.5237763103"
"Nicaragua"	"2001"	"18"	"Female"	"1"	"0.0594310599"	"0.0511291754"	"2000"	"0.9488708246"
"Nicaragua"	"2001"	"19"	"Male"	"0"	"0.1842938572"	"."	"2000"	"."
"Nicaragua"	"2001"	"19"	"Male"	"1"	"0.0472216014"	"."	"2000"	"."
"Nicaragua"	"2001"	"19"	"Female"	"0"	"0.5057336207"	"0.5824193713"	"2000"	"0.4175806287"
"Nicaragua"	"2001"	"19"	"Female"	"1"	"0.1162572679"	"0.0892634093"	"2000"	"0.9107365907"
"Nicaragua"	"2001"	"20"	"Male"	"0"	"0.2871670254"	"."	"2000"	"."
"Nicaragua"	"2001"	"20"	"Male"	"1"	"0.1000316885"	"."	"2000"	"."
"Nicaragua"	"2001"	"20"	"Female"	"0"	"0.5831106012"	"0.6955762971"	"2000"	"0.3044237029"
"Nicaragua"	"2001"	"20"	"Female"	"1"	"0.1901485454"	"0.1875341616"	"2000"	"0.8124658384"
"Nicaragua"	"2001"	"21"	"Male"	"0"	"0.352007503"	"."	"2000"	"."
"Nicaragua"	"2001"	"21"	"Male"	"1"	"0.1047798493"	"."	"2000"	"."
"Nicaragua"	"2001"	"21"	"Female"	"0"	"0.5898944104"	"0.7345149556"	"2000"	"0.2654850444"
"Nicaragua"	"2001"	"21"	"Female"	"1"	"0.1771728748"	"0.1523646268"	"2000"	"0.8476353732"
"Nicaragua"	"2001"	"22"	"Male"	"0"	"0.4076650995"	"."	"2000"	"."
"Nicaragua"	"2001"	"22"	"Male"	"1"	"0.1052602969"	"."	"2000"	"."
"Nicaragua"	"2001"	"22"	"Female"	"0"	"0.5932609272"	"0.755596315"	"2000"	"0.244403685"
"Nicaragua"	"2001"	"22"	"Female"	"1"	"0.2561142666"	"0.2687994953"	"2000"	"0.7312005047"
"Nicaragua"	"2001"	"23"	"Male"	"0"	"0.4668684667"	"."	"2000"	"."
"Nicaragua"	"2001"	"23"	"Male"	"1"	"0.1854539426"	"."	"2000"	"."
"Nicaragua"	"2001"	"23"	"Female"	"0"	"0.6228955254"	"0.7710237903"	"2000"	"0.2289762097"
"Nicaragua"	"2001"	"23"	"Female"	"1"	"0.2940344252"	"0.3962078523"	"2000"	"0.6037921477"
"Nicaragua"	"2001"	"24"	"Male"	"0"	"0.5131334619"	"."	"2000"	"."
"Nicaragua"	"2001"	"24"	"Male"	"1"	"0.3215727255"	"."	"2000"	"."
"Nicaragua"	"2001"	"24"	"Female"	"0"	"0.6558039981"	"0.8024122431"	"2000"	"0.1975877569"
"Nicaragua"	"2001"	"24"	"Female"	"1"	"0.5222956456"	"0.6572470242"	"2000"	"0.3427529758"
"Panama"	"2000"	"12"	"Male"	"0"	"0.0785714286"	"."	"2000"	"."
"Panama"	"2000"	"12"	"Male"	"1"	"0.0003625816"	"."	"2000"	"."
"Panama"	"2000"	"12"	"Female"	"0"	"0.0355029586"	"0.0129032258"	"2000"	"0.9870967742"
"Panama"	"2000"	"12"	"Female"	"1"	"0.0011650485"	"0"	"2000"	"1"
"Panama"	"2000"	"13"	"Male"	"0"	"0.0148698885"	"."	"2000"	"."
"Panama"	"2000"	"13"	"Male"	"1"	"0.0011778563"	"."	"2000"	"."
"Panama"	"2000"	"13"	"Female"	"0"	"0.0817843866"	"0.0513833992"	"2000"	"0.9486166008"
"Panama"	"2000"	"13"	"Female"	"1"	"0.0016645859"	"0.0017338535"	"2000"	"0.9982661465"
"Panama"	"2000"	"14"	"Male"	"0"	"0.0132743363"	"."	"2000"	"."
"Panama"	"2000"	"14"	"Male"	"1"	"0.0012557555"	"."	"2000"	"."
"Panama"	"2000"	"14"	"Female"	"0"	"0.1586638831"	"0.0995670996"	"2000"	"0.9004329004"
"Panama"	"2000"	"14"	"Female"	"1"	"0.0037910699"	"0.002179599"	"2000"	"0.997820401"
"Panama"	"2000"	"15"	"Male"	"0"	"0.0115606936"	"."	"2000"	"."
"Panama"	"2000"	"15"	"Male"	"1"	"0.0044404973"	"."	"2000"	"."
"Panama"	"2000"	"15"	"Female"	"0"	"0.2813504823"	"0.1672240803"	"2000"	"0.8327759197"
