"country"	"YEAR"	"AGE"	"SEX"	"prop_union"	"prop_childless"	"prop_school"	"round"	"with_child"
"Mali"	"1998"	"12"	"Male"	"0.010696253"	"."	"0.3760297635"	"2000"	"."
"Mali"	"1998"	"12"	"Female"	"0.0252885393"	"."	"0.2689112696"	"2000"	"."
"Mali"	"1998"	"13"	"Male"	"0.0121042014"	"."	"0.3995263573"	"2000"	"."
"Mali"	"1998"	"13"	"Female"	"0.0298016358"	"0.9860863025"	"0.2831625458"	"2000"	"0.0139136975"
"Mali"	"1998"	"14"	"Male"	"0.012716763"	"."	"0.3624722099"	"2000"	"."
"Mali"	"1998"	"14"	"Female"	"0.0579333811"	"0.9794054441"	"0.2214362464"	"2000"	"0.0205945559"
"Mali"	"1998"	"15"	"Male"	"0.0155373655"	"."	"0.2931635592"	"2000"	"."
"Mali"	"1998"	"15"	"Female"	"0.1689511549"	"0.9275274517"	"0.1652404392"	"2000"	"0.0724725483"
"Mali"	"1998"	"16"	"Male"	"0.019707436"	"."	"0.3096302316"	"2000"	"."
"Mali"	"1998"	"16"	"Female"	"0.2786855483"	"0.859114016"	"0.1482389252"	"2000"	"0.140885984"
"Mali"	"1998"	"17"	"Male"	"0.0240660096"	"."	"0.2743525097"	"2000"	"."
"Mali"	"1998"	"17"	"Female"	"0.4053970543"	"0.7394170357"	"0.1266865795"	"2000"	"0.2605829643"
"Mali"	"1998"	"18"	"Male"	"0.0339908418"	"."	"0.2325642832"	"2000"	"."
"Mali"	"1998"	"18"	"Female"	"0.5326442973"	"0.6094330009"	"0.0893078099"	"2000"	"0.3905669991"
"Mali"	"1998"	"19"	"Male"	"0.0483137255"	"."	"0.254745098"	"2000"	"."
"Mali"	"1998"	"19"	"Female"	"0.5748792271"	"0.5352071439"	"0.1190162495"	"2000"	"0.4647928561"
"Mali"	"1998"	"20"	"Male"	"0.095987077"	"."	"0.1538853936"	"2000"	"."
"Mali"	"1998"	"20"	"Female"	"0.7104412638"	"0.3549822683"	"0.0557351098"	"2000"	"0.6450177317"
"Mali"	"1998"	"21"	"Male"	"0.1170337986"	"."	"0.1942155709"	"2000"	"."
"Mali"	"1998"	"21"	"Female"	"0.6834392655"	"0.3413140312"	"0.0914548023"	"2000"	"0.6586859688"
"Mali"	"1998"	"22"	"Male"	"0.1700507614"	"."	"0.1508883249"	"2000"	"."
"Mali"	"1998"	"22"	"Female"	"0.7654103945"	"0.2617643658"	"0.0606526755"	"2000"	"0.7382356342"
"Mali"	"1998"	"23"	"Male"	"0.2212618842"	"."	"0.1472774417"	"2000"	"."
"Mali"	"1998"	"23"	"Female"	"0.774512987"	"0.2396454747"	"0.0715909091"	"2000"	"0.7603545253"
"Mali"	"1998"	"24"	"Male"	"0.2796165672"	"."	"0.1318502442"	"2000"	"."
"Mali"	"1998"	"24"	"Female"	"0.7845671036"	"0.2300405954"	"0.0596270999"	"2000"	"0.7699594046"
"Mongolia"	"2000"	"12"	"Male"	"."	"."	"0.8411069652"	"2000"	"."
"Mongolia"	"2000"	"12"	"Female"	"."	"."	"0.9100126743"	"2000"	"."
"Mongolia"	"2000"	"13"	"Male"	"."	"."	"0.8063033487"	"2000"	"."
"Mongolia"	"2000"	"13"	"Female"	"."	"."	"0.8831087433"	"2000"	"."
"Mongolia"	"2000"	"14"	"Male"	"."	"."	"0.7484622855"	"2000"	"."
"Mongolia"	"2000"	"14"	"Female"	"."	"."	"0.8593181066"	"2000"	"."
"Mongolia"	"2000"	"15"	"Male"	"0.0009871668"	"."	"0.6535044423"	"2000"	"."
"Mongolia"	"2000"	"15"	"Female"	"0.0031712474"	"0.9929527837"	"0.7956307259"	"2000"	"0.0070472163"
"Mongolia"	"2000"	"16"	"Male"	"."	"."	"0.5137382502"	"2000"	"."
"Mongolia"	"2000"	"16"	"Female"	"0.0079006772"	"0.9834462002"	"0.6764484575"	"2000"	"0.0165537998"
"Mongolia"	"2000"	"17"	"Male"	"0.0036350418"	"0.9996364958"	"0.3384223919"	"2000"	"0.0003635042"
"Mongolia"	"2000"	"17"	"Female"	"0.0250842381"	"0.9633096219"	"0.4792212654"	"2000"	"0.0366903781"
"Mongolia"	"2000"	"18"	"Male"	"0.0175505532"	"0.9923693247"	"0.242655475"	"2000"	"0.0076306753"
"Mongolia"	"2000"	"18"	"Female"	"0.0831139526"	"0.91462956"	"0.3647987965"	"2000"	"0.08537044"
"Mongolia"	"2000"	"19"	"Male"	"0.0406353897"	"0.9852234946"	"0.2463982268"	"2000"	"0.0147765054"
"Mongolia"	"2000"	"19"	"Female"	"0.159578472"	"0.8502070004"	"0.3688370342"	"2000"	"0.1497929996"
"Mongolia"	"2000"	"20"	"Male"	"0.1003952569"	"0.9533596838"	"0.2"	"2000"	"0.0466403162"
"Mongolia"	"2000"	"20"	"Female"	"0.2816527672"	"0.7418498863"	"0.3157695224"	"2000"	"0.2581501137"
"Mongolia"	"2000"	"21"	"Male"	"0.1983894583"	"0.8901903367"	"0.1617862372"	"2000"	"0.1098096633"
"Mongolia"	"2000"	"21"	"Female"	"0.3792289536"	"0.6490952006"	"0.2655389457"	"2000"	"0.3509047994"
"Mongolia"	"2000"	"22"	"Male"	"0.2817186867"	"0.8240778273"	"0.1114714228"	"2000"	"0.1759221727"
"Mongolia"	"2000"	"22"	"Female"	"0.470164197"	"0.545855026"	"0.1726071286"	"2000"	"0.454144974"
"Mongolia"	"2000"	"23"	"Male"	"0.3870431894"	"0.7321428571"	"0.0843023256"	"2000"	"0.2678571429"
"Mongolia"	"2000"	"23"	"Female"	"0.5936205468"	"0.4548467274"	"0.1205468103"	"2000"	"0.5451532726"
"Mongolia"	"2000"	"24"	"Male"	"0.4813043478"	"0.6530434783"	"0.072173913"	"2000"	"0.3469565217"
"Mongolia"	"2000"	"24"	"Female"	"0.6475195822"	"0.3690165361"	"0.089208007"	"2000"	"0.6309834639"
"Malawi"	"2008"	"12"	"Male"	"0.0034112515"	"."	"0.8330164411"	"2000"	"."
"Malawi"	"2008"	"12"	"Female"	"0.0024007593"	"0.9967617665"	"0.8411590643"	"2000"	"0.0032382335"
"Malawi"	"2008"	"13"	"Male"	"0.0030862213"	"."	"0.8263357552"	"2000"	"."
"Malawi"	"2008"	"13"	"Female"	"0.0062305296"	"0.9940809969"	"0.8207476636"	"2000"	"0.0059190031"
"Malawi"	"2008"	"14"	"Male"	"0.0040276525"	"."	"0.7938683499"	"2000"	"."
"Malawi"	"2008"	"14"	"Female"	"0.0122236519"	"0.9891215347"	"0.7759387063"	"2000"	"0.0108784653"
"Malawi"	"2008"	"15"	"Male"	"0.0065453593"	"."	"0.7398219662"	"2000"	"."
"Malawi"	"2008"	"15"	"Female"	"0.0418604651"	"0.9580758203"	"0.697037273"	"2000"	"0.0419241797"
"Malawi"	"2008"	"16"	"Male"	"0.0093009522"	"."	"0.6897468074"	"2000"	"."
"Malawi"	"2008"	"16"	"Female"	"0.1045733211"	"0.903671341"	"0.6097526601"	"2000"	"0.096328659"
"Malawi"	"2008"	"17"	"Male"	"0.0169519973"	"."	"0.6389728097"	"2000"	"."
"Malawi"	"2008"	"17"	"Female"	"0.2156895265"	"0.7965834646"	"0.4868562899"	"2000"	"0.2034165354"
"Malawi"	"2008"	"18"	"Male"	"0.0418597914"	"."	"0.5359212051"	"2000"	"."
"Malawi"	"2008"	"18"	"Female"	"0.3744147618"	"0.6523684935"	"0.3527265216"	"2000"	"0.3476315065"
"Malawi"	"2008"	"19"	"Male"	"0.0812031433"	"."	"0.464817993"	"2000"	"."
"Malawi"	"2008"	"19"	"Female"	"0.50036264"	"0.5004432267"	"0.2639213474"	"2000"	"0.4995567733"
"Malawi"	"2008"	"20"	"Male"	"0.2505758081"	"."	"0.3256294178"	"2000"	"."
"Malawi"	"2008"	"20"	"Female"	"0.6574537269"	"0.3339169585"	"0.1331915958"	"2000"	"0.6660830415"
"Malawi"	"2008"	"21"	"Male"	"0.3333333333"	"."	"0.2606814972"	"2000"	"."
"Malawi"	"2008"	"21"	"Female"	"0.6934034126"	"0.2554082876"	"0.1070231566"	"2000"	"0.7445917124"
"Malawi"	"2008"	"22"	"Male"	"0.4357213766"	"."	"0.1791032429"	"2000"	"."
"Malawi"	"2008"	"22"	"Female"	"0.743431969"	"0.1899198009"	"0.0616012168"	"2000"	"0.8100801991"
"Malawi"	"2008"	"23"	"Male"	"0.518929389"	"."	"0.1208839584"	"2000"	"."
"Malawi"	"2008"	"23"	"Female"	"0.7634669293"	"0.1569058262"	"0.0467459656"	"2000"	"0.8430941738"
"Malawi"	"2008"	"24"	"Male"	"0.5962786672"	"."	"0.0812635223"	"2000"	"."
"Malawi"	"2008"	"24"	"Female"	"0.7819891069"	"0.1301947325"	"0.0346937253"	"2000"	"0.8698052675"
"Mexico"	"2000"	"12"	"Male"	"0.0014550106"	"."	"0.9343699618"	"2000"	"."
"Mexico"	"2000"	"12"	"Female"	"0.001621419"	"0.9996572315"	"0.9240533625"	"2000"	"0.0003427685"
"Mexico"	"2000"	"13"	"Male"	"0.0013829342"	"."	"0.8817093699"	"2000"	"."
"Mexico"	"2000"	"13"	"Female"	"0.0033680126"	"0.9995101395"	"0.8559616086"	"2000"	"0.0004898605"
"Mexico"	"2000"	"14"	"Male"	"0.0019279945"	"."	"0.7996989159"	"2000"	"."
"Mexico"	"2000"	"14"	"Female"	"0.0155636097"	"0.9953532038"	"0.7803297184"	"2000"	"0.0046467962"
"Mexico"	"2000"	"15"	"Male"	"0.0051768116"	"."	"0.67793737"	"2000"	"."
"Mexico"	"2000"	"15"	"Female"	"0.0417796514"	"0.9819973873"	"0.6549096734"	"2000"	"0.0180026127"
"Mexico"	"2000"	"16"	"Male"	"0.0159512135"	"."	"0.5558907402"	"2000"	"."
"Mexico"	"2000"	"16"	"Female"	"0.090256798"	"0.9504712479"	"0.5458809369"	"2000"	"0.0495287521"
"Mexico"	"2000"	"17"	"Male"	"0.041228125"	"."	"0.4676117792"	"2000"	"."
"Mexico"	"2000"	"17"	"Female"	"0.1558191798"	"0.8898593971"	"0.4588104493"	"2000"	"0.1101406029"
"Mexico"	"2000"	"18"	"Male"	"0.0893913905"	"."	"0.365056304"	"2000"	"."
"Mexico"	"2000"	"18"	"Female"	"0.2334858996"	"0.8119918611"	"0.3495518268"	"2000"	"0.1880081389"
"Mexico"	"2000"	"19"	"Male"	"0.1517731388"	"."	"0.313758151"	"2000"	"."
"Mexico"	"2000"	"19"	"Female"	"0.3073467725"	"0.7301436074"	"0.2917941909"	"2000"	"0.2698563926"
"Mexico"	"2000"	"20"	"Male"	"0.2229159771"	"."	"0.2583465932"	"2000"	"."
"Mexico"	"2000"	"20"	"Female"	"0.3848882454"	"0.6388074772"	"0.2415665081"	"2000"	"0.3611925228"
"Mexico"	"2000"	"21"	"Male"	"0.2975002811"	"."	"0.2438814549"	"2000"	"."
"Mexico"	"2000"	"21"	"Female"	"0.4338538604"	"0.5785970977"	"0.2234836735"	"2000"	"0.4214029023"
"Mexico"	"2000"	"22"	"Male"	"0.3631640322"	"."	"0.193183048"	"2000"	"."
"Mexico"	"2000"	"22"	"Female"	"0.4910675159"	"0.5086362374"	"0.1665592397"	"2000"	"0.4913637626"
"Mexico"	"2000"	"23"	"Male"	"0.454744919"	"."	"0.1536072673"	"2000"	"."
"Mexico"	"2000"	"23"	"Female"	"0.5576476213"	"0.4352235835"	"0.1223065025"	"2000"	"0.5647764165"
"Mexico"	"2000"	"24"	"Male"	"0.5167070105"	"."	"0.1178525807"	"2000"	"."
"Mexico"	"2000"	"24"	"Female"	"0.5988896628"	"0.3842802208"	"0.091126986"	"2000"	"0.6157197792"
"Malaysia"	"2000"	"12"	"Male"	"0.0040096231"	"0.9991980754"	"0.9466720128"	"2000"	"0.0008019246"
"Malaysia"	"2000"	"12"	"Female"	"0.0046482147"	"0.9993661525"	"0.9528840059"	"2000"	"0.0006338475"
"Malaysia"	"2000"	"13"	"Male"	"0.0029239766"	"0.9991645781"	"0.921679198"	"2000"	"0.0008354219"
"Malaysia"	"2000"	"13"	"Female"	"0.0058152057"	"0.9982769761"	"0.9405556752"	"2000"	"0.0017230239"
"Malaysia"	"2000"	"14"	"Male"	"0.0042527339"	"0.9981773998"	"0.9046172539"	"2000"	"0.0018226002"
"Malaysia"	"2000"	"14"	"Female"	"0.0081023454"	"0.9976545842"	"0.9221748401"	"2000"	"0.0023454158"
"Malaysia"	"2000"	"15"	"Male"	"0.0047559967"	"0.9993796526"	"0.8695202647"	"2000"	"0.0006203474"
"Malaysia"	"2000"	"15"	"Female"	"0.0123923545"	"0.9962192817"	"0.8989708045"	"2000"	"0.0037807183"
"Malaysia"	"2000"	"16"	"Male"	"0.0070422535"	"0.9982394366"	"0.7992957746"	"2000"	"0.0017605634"
"Malaysia"	"2000"	"16"	"Female"	"0.0230520977"	"0.9887044721"	"0.8531581374"	"2000"	"0.0112955279"
"Malaysia"	"2000"	"17"	"Male"	"0.0085551331"	"0.9976235741"	"0.6575570342"	"2000"	"0.0023764259"
"Malaysia"	"2000"	"17"	"Female"	"0.0340152236"	"0.9778782112"	"0.7328734539"	"2000"	"0.0221217888"
"Malaysia"	"2000"	"18"	"Male"	"0.0115942029"	"0.9956521739"	"0.3956521739"	"2000"	"0.0043478261"
"Malaysia"	"2000"	"18"	"Female"	"0.0713562753"	"0.9574898785"	"0.4539473684"	"2000"	"0.0425101215"
"Malaysia"	"2000"	"19"	"Male"	"0.0254555198"	"0.9911575563"	"0.320471597"	"2000"	"0.0088424437"
"Malaysia"	"2000"	"19"	"Female"	"0.1081081081"	"0.9255431902"	"0.3487016428"	"2000"	"0.0744568098"
"Malaysia"	"2000"	"20"	"Male"	"0.0523535062"	"0.9750240154"	"0.2211815562"	"2000"	"0.0249759846"
"Malaysia"	"2000"	"20"	"Female"	"0.1856763926"	"0.8830238727"	"0.2302387268"	"2000"	"0.1169761273"
"Malaysia"	"2000"	"21"	"Male"	"0.072116708"	"0.9595375723"	"0.1860721167"	"2000"	"0.0404624277"
"Malaysia"	"2000"	"21"	"Female"	"0.2502870264"	"0.8306544202"	"0.1822617681"	"2000"	"0.1693455798"
"Malaysia"	"2000"	"22"	"Male"	"0.1156640511"	"0.9401336821"	"0.1267073525"	"2000"	"0.0598663179"
"Malaysia"	"2000"	"22"	"Female"	"0.3149266609"	"0.7765314927"	"0.1302847282"	"2000"	"0.2234685073"
"Malaysia"	"2000"	"23"	"Male"	"0.1555621654"	"0.9170136823"	"0.0880428316"	"2000"	"0.0829863177"
"Malaysia"	"2000"	"23"	"Female"	"0.4031231926"	"0.7056101793"	"0.0899363794"	"2000"	"0.2943898207"
"Malaysia"	"2000"	"24"	"Male"	"0.2385023585"	"0.8696933962"	"0.0439268868"	"2000"	"0.1303066038"
"Malaysia"	"2000"	"24"	"Female"	"0.4991486947"	"0.6279795687"	"0.0391600454"	"2000"	"0.3720204313"
"Mozambique"	"2003"	"15"	"Female"	"0.1308183379"	"0.9399783135"	"0.6132990471"	"2000"	"0.0600216865"
"Mozambique"	"2003"	"16"	"Female"	"0.2570129255"	"0.8496221098"	"0.5148746429"	"2000"	"0.1503778902"
"Mozambique"	"2003"	"17"	"Female"	"0.3284345424"	"0.7083718744"	"0.4301728895"	"2000"	"0.2916281256"
"Mozambique"	"2003"	"18"	"Female"	"0.5711969843"	"0.4916793117"	"0.2723804447"	"2000"	"0.5083206883"
"Mozambique"	"2003"	"19"	"Female"	"0.5893326994"	"0.3396429863"	"0.2200403167"	"2000"	"0.6603570137"
"Mozambique"	"2003"	"20"	"Female"	"0.6658491856"	"0.2291328482"	"0.1374066308"	"2000"	"0.7708671518"
"Mozambique"	"2003"	"21"	"Female"	"0.6722145689"	"0.2029044814"	"0.1680214118"	"2000"	"0.7970955186"
"Mozambique"	"2003"	"22"	"Female"	"0.7277456139"	"0.1810632256"	"0.1066260106"	"2000"	"0.8189367744"
"Mozambique"	"2003"	"23"	"Female"	"0.7313831196"	"0.1483174697"	"0.0936166984"	"2000"	"0.8516825303"
"Mozambique"	"2003"	"24"	"Female"	"0.7746429992"	"0.1147129528"	"0.0732986887"	"2000"	"0.8852870472"
"Namibia"	"2000"	"15"	"Female"	"0.0110049047"	"0.9952900787"	"0.8964515407"	"2000"	"0.0047099213"
"Namibia"	"2000"	"16"	"Female"	"0.0122056449"	"0.9518636444"	"0.8189897345"	"2000"	"0.0481363556"
"Namibia"	"2000"	"17"	"Female"	"0.0346629531"	"0.8825256054"	"0.6948615494"	"2000"	"0.1174743946"
"Namibia"	"2000"	"18"	"Female"	"0.0805652769"	"0.7621542103"	"0.5250853085"	"2000"	"0.2378457897"
"Namibia"	"2000"	"19"	"Female"	"0.112741738"	"0.6364673336"	"0.389462933"	"2000"	"0.3635326664"
"Namibia"	"2000"	"20"	"Female"	"0.2303358428"	"0.5457531598"	"0.2673711174"	"2000"	"0.4542468402"
"Namibia"	"2000"	"21"	"Female"	"0.1572302159"	"0.4769734128"	"0.2270088128"	"2000"	"0.5230265872"
"Namibia"	"2000"	"22"	"Female"	"0.3047322896"	"0.3772614687"	"0.1165122746"	"2000"	"0.6227385313"
"Namibia"	"2000"	"23"	"Female"	"0.2884088278"	"0.3945433388"	"0.0967671939"	"2000"	"0.6054566612"
"Namibia"	"2000"	"24"	"Female"	"0.2878113142"	"0.2175914177"	"0.0589306646"	"2000"	"0.7824085823"
"Niger"	"2006"	"12"	"Male"	"."	"."	"0.4404958316"	"2000"	"."
"Niger"	"2006"	"12"	"Female"	"."	"."	"0.3074853562"	"2000"	"."
"Niger"	"2006"	"13"	"Male"	"."	"."	"0.4465614245"	"2000"	"."
"Niger"	"2006"	"13"	"Female"	"."	"."	"0.243466445"	"2000"	"."
"Niger"	"2006"	"14"	"Male"	"."	"."	"0.3558938927"	"2000"	"."
"Niger"	"2006"	"14"	"Female"	"."	"."	"0.2441495876"	"2000"	"."
"Niger"	"2006"	"15"	"Male"	"."	"."	"0.2469799353"	"2000"	"."
"Niger"	"2006"	"15"	"Female"	"0.3448387931"	"0.9635680522"	"0.1385446904"	"2000"	"0.0364319478"
"Niger"	"2006"	"16"	"Male"	"."	"."	"0.2485980167"	"2000"	"."
"Niger"	"2006"	"16"	"Female"	"0.4336859615"	"0.8168556541"	"0.1008005515"	"2000"	"0.1831443459"
"Niger"	"2006"	"17"	"Male"	"."	"."	"0.1776152116"	"2000"	"."
"Niger"	"2006"	"17"	"Female"	"0.5755116755"	"0.6697756599"	"0.1070459797"	"2000"	"0.3302243401"
"Niger"	"2006"	"18"	"Male"	"."	"."	"0.1648624344"	"2000"	"."
"Niger"	"2006"	"18"	"Female"	"0.7066014644"	"0.4714935971"	"0.0613078092"	"2000"	"0.5285064029"
"Niger"	"2006"	"19"	"Male"	"."	"."	"0.2051107959"	"2000"	"."
"Niger"	"2006"	"19"	"Female"	"0.6754080623"	"0.3948794873"	"0.0744430183"	"2000"	"0.6051205127"
"Niger"	"2006"	"20"	"Male"	"."	"."	"0.0859727406"	"2000"	"."
"Niger"	"2006"	"20"	"Female"	"0.8047255078"	"0.2480178191"	"0.0243309995"	"2000"	"0.7519821809"
"Niger"	"2006"	"21"	"Male"	"."	"."	"0.0899328919"	"2000"	"."
"Niger"	"2006"	"21"	"Female"	"0.7027292595"	"0.2319270264"	"0.0570169395"	"2000"	"0.7680729736"
"Niger"	"2006"	"22"	"Male"	"."	"."	"0.0651421611"	"2000"	"."
"Niger"	"2006"	"22"	"Female"	"0.8029697124"	"0.1462299156"	"0.0201648279"	"2000"	"0.8537700844"
"Niger"	"2006"	"23"	"Male"	"."	"."	"0.0532136016"	"2000"	"."
"Niger"	"2006"	"23"	"Female"	"0.8373214326"	"0.1228721097"	"0.0200862611"	"2000"	"0.8771278903"
"Niger"	"2006"	"24"	"Male"	"."	"."	"0.0372284283"	"2000"	"."
"Niger"	"2006"	"24"	"Female"	"0.8503286753"	"0.1053469342"	"0.0096358337"	"2000"	"0.8946530658"
"Nigeria"	"2003"	"15"	"Female"	"0.2192012699"	"0.9580747029"	"0.5799293215"	"2000"	"0.0419252971"
"Nigeria"	"2003"	"16"	"Female"	"0.2621659422"	"0.9031309102"	"0.5722361718"	"2000"	"0.0968690898"
"Nigeria"	"2003"	"17"	"Female"	"0.3482205736"	"0.7171299655"	"0.4400362426"	"2000"	"0.2828700345"
"Nigeria"	"2003"	"18"	"Female"	"0.3939257122"	"0.7062698429"	"0.4057061786"	"2000"	"0.2937301571"
"Nigeria"	"2003"	"19"	"Female"	"0.3644075259"	"0.6560616635"	"0.3636274917"	"2000"	"0.3439383365"
"Nigeria"	"2003"	"20"	"Female"	"0.6582754728"	"0.419650495"	"0.1699522044"	"2000"	"0.580349505"
"Nigeria"	"2003"	"21"	"Female"	"0.4747656494"	"0.5213167744"	"0.1936957049"	"2000"	"0.4786832256"
"Nigeria"	"2003"	"22"	"Female"	"0.570391681"	"0.4229991423"	"0.1855298661"	"2000"	"0.5770008577"
"Nigeria"	"2003"	"23"	"Female"	"0.6727631972"	"0.3514809419"	"0.1513625596"	"2000"	"0.6485190581"
"Nigeria"	"2003"	"24"	"Female"	"0.6920940231"	"0.3184233796"	"0.1630245791"	"2000"	"0.6815766204"
"Nicaragua"	"2001"	"12"	"Male"	"."	"."	"0.7702495989"	"2000"	"."
"Nicaragua"	"2001"	"12"	"Female"	"."	"."	"0.8621187072"	"2000"	"."
"Nicaragua"	"2001"	"13"	"Male"	"0.001970284"	"."	"0.7287584284"	"2000"	"."
"Nicaragua"	"2001"	"13"	"Female"	"0.0072927971"	"."	"0.8055986417"	"2000"	"."
"Nicaragua"	"2001"	"14"	"Male"	"0.0009352134"	"."	"0.6924975509"	"2000"	"."
"Nicaragua"	"2001"	"14"	"Female"	"0.040178915"	"."	"0.7065309121"	"2000"	"."
"Nicaragua"	"2001"	"15"	"Male"	"0.0052327788"	"."	"0.5848715551"	"2000"	"."
"Nicaragua"	"2001"	"15"	"Female"	"0.0730150825"	"0.9543162115"	"0.6425428519"	"2000"	"0.0456837885"
"Nicaragua"	"2001"	"16"	"Male"	"0.0159050748"	"."	"0.4977675019"	"2000"	"."
"Nicaragua"	"2001"	"16"	"Female"	"0.112574055"	"0.9205334023"	"0.6097148765"	"2000"	"0.0794665977"
"Nicaragua"	"2001"	"17"	"Male"	"0.0438677595"	"."	"0.4156908793"	"2000"	"."
"Nicaragua"	"2001"	"17"	"Female"	"0.2141249078"	"0.7977289216"	"0.508887519"	"2000"	"0.2022710784"
"Nicaragua"	"2001"	"18"	"Male"	"0.1289342763"	"."	"0.3309592291"	"2000"	"."
"Nicaragua"	"2001"	"18"	"Female"	"0.2766163451"	"0.6932634511"	"0.3956588359"	"2000"	"0.3067365489"
"Nicaragua"	"2001"	"19"	"Male"	"0.1445094739"	"."	"0.2902438799"	"2000"	"."
"Nicaragua"	"2001"	"19"	"Female"	"0.3889740409"	"0.5680346815"	"0.2997860563"	"2000"	"0.4319653185"
"Nicaragua"	"2001"	"20"	"Male"	"0.2438326358"	"."	"0.2315671127"	"2000"	"."
"Nicaragua"	"2001"	"20"	"Female"	"0.4506881482"	"0.4678934033"	"0.335461798"	"2000"	"0.5321065967"
"Nicaragua"	"2001"	"21"	"Male"	"0.2912454882"	"."	"0.2457735366"	"2000"	"."
"Nicaragua"	"2001"	"21"	"Female"	"0.4698236164"	"0.4328421952"	"0.29092447"	"2000"	"0.5671578048"
"Nicaragua"	"2001"	"22"	"Male"	"0.355993627"	"."	"0.1708685581"	"2000"	"."
"Nicaragua"	"2001"	"22"	"Female"	"0.5162428722"	"0.3551757511"	"0.2289779385"	"2000"	"0.6448242489"
"Nicaragua"	"2001"	"23"	"Male"	"0.4292712899"	"."	"0.1336006976"	"2000"	"."
"Nicaragua"	"2001"	"23"	"Female"	"0.5727370099"	"0.2857980313"	"0.1521758634"	"2000"	"0.7142019687"
"Nicaragua"	"2001"	"24"	"Male"	"0.4910030577"	"."	"0.1155268276"	"2000"	"."
"Nicaragua"	"2001"	"24"	"Female"	"0.6378265933"	"0.2156268818"	"0.1346537837"	"2000"	"0.7843731182"
"Panama"	"2000"	"12"	"Male"	"0.0041407867"	"."	"0.9516908213"	"2000"	"."
"Panama"	"2000"	"12"	"Female"	"0.0032798834"	"0.9992337165"	"0.9384110787"	"2000"	"0.0007662835"
"Panama"	"2000"	"13"	"Male"	"0.0024857955"	"."	"0.9044744318"	"2000"	"."
"Panama"	"2000"	"13"	"Female"	"0.0097305389"	"0.993359375"	"0.8993263473"	"2000"	"0.006640625"
"Panama"	"2000"	"14"	"Male"	"0.0031678986"	"."	"0.8409010912"	"2000"	"."
"Panama"	"2000"	"14"	"Female"	"0.0297932001"	"0.9814949202"	"0.8321065545"	"2000"	"0.0185050798"
"Panama"	"2000"	"15"	"Male"	"0.0061141304"	"."	"0.7649456522"	"2000"	"."
"Panama"	"2000"	"15"	"Female"	"0.0711448176"	"0.9569160998"	"0.7753701697"	"2000"	"0.0430839002"
"Panama"	"2000"	"16"	"Male"	"0.0086923658"	"."	"0.6730914588"	"2000"	"."
"Panama"	"2000"	"16"	"Female"	"0.1155740811"	"0.908770556"	"0.7127699886"	"2000"	"0.091229444"
"Panama"	"2000"	"17"	"Male"	"0.028975265"	"."	"0.5911660777"	"2000"	"."
"Panama"	"2000"	"17"	"Female"	"0.1731409545"	"0.8387590961"	"0.6396596374"	"2000"	"0.1612409039"
"Panama"	"2000"	"18"	"Male"	"0.0633154259"	"."	"0.4435917114"	"2000"	"."
"Panama"	"2000"	"18"	"Female"	"0.2546988876"	"0.7427435388"	"0.4783275796"	"2000"	"0.2572564612"
"Panama"	"2000"	"19"	"Male"	"0.1158989599"	"."	"0.3432392273"	"2000"	"."
"Panama"	"2000"	"19"	"Female"	"0.3311909263"	"0.6541176471"	"0.4177693762"	"2000"	"0.3458823529"
"Panama"	"2000"	"20"	"Male"	"0.1673106646"	"."	"0.2828438949"	"2000"	"."
"Panama"	"2000"	"20"	"Female"	"0.3842879257"	"0.5691024623"	"0.3513931889"	"2000"	"0.4308975377"
"Panama"	"2000"	"21"	"Male"	"0.2378580324"	"."	"0.2627646326"	"2000"	"."
"Panama"	"2000"	"21"	"Female"	"0.4524484015"	"0.4993793959"	"0.3342776204"	"2000"	"0.5006206041"
"Panama"	"2000"	"22"	"Male"	"0.3152827918"	"."	"0.2154031288"	"2000"	"."
"Panama"	"2000"	"22"	"Female"	"0.4870967742"	"0.4334160463"	"0.2842741935"	"2000"	"0.5665839537"
"Panama"	"2000"	"23"	"Male"	"0.3792687826"	"."	"0.1828043391"	"2000"	"."
"Panama"	"2000"	"23"	"Female"	"0.5333879558"	"0.3949790795"	"0.264645637"	"2000"	"0.6050209205"
"Panama"	"2000"	"24"	"Male"	"0.4305057746"	"."	"0.1676622859"	"2000"	"."
"Panama"	"2000"	"24"	"Female"	"0.5731807032"	"0.3634095634"	"0.2264922322"	"2000"	"0.6365904366"
"Peru"	"2007"	"12"	"Male"	"0.0134486376"	"."	"0.9633421295"	"2000"	"."
"Peru"	"2007"	"12"	"Female"	"0.0121682507"	"0.9959582574"	"0.9611931463"	"2000"	"0.0040417426"
"Peru"	"2007"	"13"	"Male"	"0.0139525479"	"."	"0.9454704772"	"2000"	"."
"Peru"	"2007"	"13"	"Female"	"0.0102283041"	"0.9955075109"	"0.9370941842"	"2000"	"0.0044924891"
"Peru"	"2007"	"14"	"Male"	"0.0157381385"	"."	"0.916680443"	"2000"	"."
"Peru"	"2007"	"14"	"Female"	"0.0183410613"	"0.9917195025"	"0.9022496995"	"2000"	"0.0082804975"
"Peru"	"2007"	"15"	"Male"	"0.0234869326"	"."	"0.8813617607"	"2000"	"."
"Peru"	"2007"	"15"	"Female"	"0.0451094391"	"0.9794729542"	"0.8602599179"	"2000"	"0.0205270458"
